Subject	Item	Particle	Type	Stimulus	Event	Time	Playback Action	Playback Location	Question	Answer	Scenario
d09f90830b7266f9ba72fb976ab2b9b9	134	oh_exclam	exclam	Oh there are a lot of cakes to choose from	Rating	14867			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
d09f90830b7266f9ba72fb976ab2b9b9	134	oh_exclam	exclam	Oh there are a lot of cakes to choose from	Rating	16759			What is the emotion being conveyed here?	Excitement -- something positive has happened	
d09f90830b7266f9ba72fb976ab2b9b9	134	oh_exclam	exclam	Oh there are a lot of cakes to choose from	Rating	19506			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
9a7c06f85eec251291cc0e6ca89f7272	127	oh_exclam	decl	Oh another pile of papers to grade	Scenario						No%2C it sounds a bit sarcastic.
9a7c06f85eec251291cc0e6ca89f7272	127	oh_exclam	decl	Oh another pile of papers to grade	Playback	2314	play	0.0			
9a7c06f85eec251291cc0e6ca89f7272	127	oh_exclam	decl	Oh another pile of papers to grade	Playback	4818	pause	2.247642			
9a7c06f85eec251291cc0e6ca89f7272	127	oh_exclam	decl	Oh another pile of papers to grade	Rating	39476			How natural does the speaker's tone of voice sound?	5	
9a7c06f85eec251291cc0e6ca89f7272	127	oh_exclam	decl	Oh another pile of papers to grade	Rating	56183			What is the emotion being conveyed here?	Excitement -- something positive has happened	
9a7c06f85eec251291cc0e6ca89f7272	127	oh_exclam	decl	Oh another pile of papers to grade	Rating	53602			What is the intensity of the speaker's emotion? How expressive do they sound?	2	
9a7c06f85eec251291cc0e6ca89f7272	55	god_decl	conf	God she's never done that before	Scenario						No%2C it is not very emotional sounding and there is no other context.
9a7c06f85eec251291cc0e6ca89f7272	55	god_decl	conf	God she's never done that before	Playback	6757	play	0.0			
9a7c06f85eec251291cc0e6ca89f7272	55	god_decl	conf	God she's never done that before	Playback	9018	pause	1.995533			
9a7c06f85eec251291cc0e6ca89f7272	55	god_decl	conf	God she's never done that before	Rating	13345			How natural does the speaker's tone of voice sound?	5	
9a7c06f85eec251291cc0e6ca89f7272	55	god_decl	conf	God she's never done that before	Rating	19420			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
9a7c06f85eec251291cc0e6ca89f7272	55	god_decl	conf	God she's never done that before	Rating	21376			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
4818fce801d28b256ce86be70dcb4b94	97	what_decl	conf	What I've never heard that before	Scenario						yes%2C He seemed sarcastic.
4818fce801d28b256ce86be70dcb4b94	97	what_decl	conf	What I've never heard that before	Playback	4810	play	0.03483			
4818fce801d28b256ce86be70dcb4b94	97	what_decl	conf	What I've never heard that before	Playback	6675	pause	1.805215			
4818fce801d28b256ce86be70dcb4b94	97	what_decl	conf	What I've never heard that before	Rating	9527			How natural does the speaker's tone of voice sound?	5	
4818fce801d28b256ce86be70dcb4b94	97	what_decl	conf	What I've never heard that before	Rating	17942			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
4818fce801d28b256ce86be70dcb4b94	97	what_decl	conf	What I've never heard that before	Rating	13485			What is the intensity of the speaker's emotion? How expressive do they sound?	2	
4818fce801d28b256ce86be70dcb4b94	97	what_decl	conf	What I've never heard that before	Rating	16187			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
4818fce801d28b256ce86be70dcb4b94	25	huh_conf	exclam	Huh he really likes it	Scenario						Yes%2C it talks about someone likes somthing.
4818fce801d28b256ce86be70dcb4b94	25	huh_conf	exclam	Huh he really likes it	Playback	2309	play	0.0			
4818fce801d28b256ce86be70dcb4b94	25	huh_conf	exclam	Huh he really likes it	Playback	4598	pause	2.065737			
4818fce801d28b256ce86be70dcb4b94	25	huh_conf	exclam	Huh he really likes it	Rating	6233			How natural does the speaker's tone of voice sound?	3	
4818fce801d28b256ce86be70dcb4b94	25	huh_conf	exclam	Huh he really likes it	Rating	8559			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
4818fce801d28b256ce86be70dcb4b94	25	huh_conf	exclam	Huh he really likes it	Rating	10326			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
4818fce801d28b256ce86be70dcb4b94	25	huh_conf	exclam	Huh he really likes it	Rating	12225			What is the emotion being conveyed here?	Excitement -- something positive has happened	
4818fce801d28b256ce86be70dcb4b94	25	huh_conf	exclam	Huh he really likes it	Rating	13126			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Scenario						he likes it
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	26469	play	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	19413	seeking	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	5935	pause	1.972971			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	7523	seeking	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	7523	play	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	9555	pause	1.972971			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	28495	pause	1.972971			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	3913	play	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	24455	pause	1.972971			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	19413	play	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	21455	pause	1.972971			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	22421	seeking	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	22421	play	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Playback	26469	seeking	0.0			
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Rating	11386			How natural does the speaker's tone of voice sound?	4	
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Rating	13880			What is the emotion being conveyed here?	Excitement -- something positive has happened	
81a7951e925554ac3e5a5b9409204d8a	128	oh_exclam	exclam	Oh he really likes it	Rating	16166			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
81a7951e925554ac3e5a5b9409204d8a	56	god_decl	conf	God I've never heard that before	Scenario						Yes%2C he had never heard it before
81a7951e925554ac3e5a5b9409204d8a	56	god_decl	conf	God I've never heard that before	Playback	5183	play	0.0004			
81a7951e925554ac3e5a5b9409204d8a	56	god_decl	conf	God I've never heard that before	Playback	7164	pause	1.925374			
81a7951e925554ac3e5a5b9409204d8a	56	god_decl	conf	God I've never heard that before	Rating	9651			How natural does the speaker's tone of voice sound?	5	
81a7951e925554ac3e5a5b9409204d8a	56	god_decl	conf	God I've never heard that before	Rating	15288			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
81a7951e925554ac3e5a5b9409204d8a	56	god_decl	conf	God I've never heard that before	Rating	18502			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
b929adf69a7f27e57abe1622c2aa81ef	45	what_conf	decl	What we're out of flour	Scenario						No%2C the emotion was in the expression%2C not the words.
b929adf69a7f27e57abe1622c2aa81ef	45	what_conf	decl	What we're out of flour	Playback	4288	play	0.0			
b929adf69a7f27e57abe1622c2aa81ef	45	what_conf	decl	What we're out of flour	Playback	6867	pause	1.962857			
b929adf69a7f27e57abe1622c2aa81ef	45	what_conf	decl	What we're out of flour	Rating	9597			How natural does the speaker's tone of voice sound?	5	
b929adf69a7f27e57abe1622c2aa81ef	45	what_conf	decl	What we're out of flour	Rating	17850			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
b929adf69a7f27e57abe1622c2aa81ef	45	what_conf	decl	What we're out of flour	Rating	24902			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
b929adf69a7f27e57abe1622c2aa81ef	45	what_conf	decl	What we're out of flour	Rating	21841			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
b929adf69a7f27e57abe1622c2aa81ef	117	huh_exclam	conf	Huh you don't know how to tango	Scenario						The sentence in itself doesn't show much emotion%2C but the speaker does.
b929adf69a7f27e57abe1622c2aa81ef	117	huh_exclam	conf	Huh you don't know how to tango	Playback	8029	play	0.0			
b929adf69a7f27e57abe1622c2aa81ef	117	huh_exclam	conf	Huh you don't know how to tango	Playback	10680	pause	1.967664			
b929adf69a7f27e57abe1622c2aa81ef	117	huh_exclam	conf	Huh you don't know how to tango	Rating	14304			How natural does the speaker's tone of voice sound?	3	
b929adf69a7f27e57abe1622c2aa81ef	117	huh_exclam	conf	Huh you don't know how to tango	Rating	19581			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
b929adf69a7f27e57abe1622c2aa81ef	117	huh_exclam	conf	Huh you don't know how to tango	Rating	61155			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
1ba8c9618ae9455b559ca00277325676	51	what_conf	exclam	What you can't be serious right now	Scenario						kinda. he seemed annoyed
1ba8c9618ae9455b559ca00277325676	51	what_conf	exclam	What you can't be serious right now	Playback	2462	play	0.0			
1ba8c9618ae9455b559ca00277325676	51	what_conf	exclam	What you can't be serious right now	Playback	4573	pause	2.025102			
1ba8c9618ae9455b559ca00277325676	51	what_conf	exclam	What you can't be serious right now	Rating	9533			How natural does the speaker's tone of voice sound?	2	
1ba8c9618ae9455b559ca00277325676	51	what_conf	exclam	What you can't be serious right now	Rating	14313			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
1ba8c9618ae9455b559ca00277325676	51	what_conf	exclam	What you can't be serious right now	Rating	19435			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
1ba8c9618ae9455b559ca00277325676	123	huh_exclam	decl	Huh another pile of papers to grade	Scenario						yea he seemed suprised
1ba8c9618ae9455b559ca00277325676	123	huh_exclam	decl	Huh another pile of papers to grade	Playback	2475	play	0.0			
1ba8c9618ae9455b559ca00277325676	123	huh_exclam	decl	Huh another pile of papers to grade	Playback	4892	pause	2.325488			
1ba8c9618ae9455b559ca00277325676	123	huh_exclam	decl	Huh another pile of papers to grade	Rating	8034			How natural does the speaker's tone of voice sound?	2	
1ba8c9618ae9455b559ca00277325676	123	huh_exclam	decl	Huh another pile of papers to grade	Rating	9767			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
1ba8c9618ae9455b559ca00277325676	123	huh_exclam	decl	Huh another pile of papers to grade	Rating	11839			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Scenario						Kinda%2C I mean.. there might be 100s of cakes and he's use to maybe one or two.
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Playback	2757	play	0.0			
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Playback	5501	pause	2.494898			
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Playback	6541	play	0.0			
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Playback	6544	seeking	0.0			
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Playback	9059	pause	2.494898			
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Rating	13620			How natural does the speaker's tone of voice sound?	2	
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Rating	17342			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Rating	21046			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Rating	22446			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
8e5eb5915c6e4f796cbb70cbac691aba	64	god_decl	exclam	God there are a lot of cakes to choose from	Rating	30107			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
8e5eb5915c6e4f796cbb70cbac691aba	136	oh_exclam	exclam	Oh a package arrived for you	Scenario						Seems like he's kinda excited that a package arrive for his bud.
8e5eb5915c6e4f796cbb70cbac691aba	136	oh_exclam	exclam	Oh a package arrived for you	Playback	2806	play	0.0			
8e5eb5915c6e4f796cbb70cbac691aba	136	oh_exclam	exclam	Oh a package arrived for you	Playback	4836	pause	1.780703			
8e5eb5915c6e4f796cbb70cbac691aba	136	oh_exclam	exclam	Oh a package arrived for you	Rating	9695			How natural does the speaker's tone of voice sound?	3	
8e5eb5915c6e4f796cbb70cbac691aba	136	oh_exclam	exclam	Oh a package arrived for you	Rating	15779			What is the emotion being conveyed here?	Excitement -- something positive has happened	
8e5eb5915c6e4f796cbb70cbac691aba	136	oh_exclam	exclam	Oh a package arrived for you	Rating	18814			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
aba69b86b7c8cfd02a6ee09061873e00	6	god_conf	conf	God I thought apples were in the sunflower family	Scenario						Yes%2C they thought apples were in the sunflower family.
aba69b86b7c8cfd02a6ee09061873e00	6	god_conf	conf	God I thought apples were in the sunflower family	Playback	4298	play	0.0			
aba69b86b7c8cfd02a6ee09061873e00	6	god_conf	conf	God I thought apples were in the sunflower family	Playback	6863	pause	2.485034			
aba69b86b7c8cfd02a6ee09061873e00	6	god_conf	conf	God I thought apples were in the sunflower family	Rating	9290			How natural does the speaker's tone of voice sound?	3	
aba69b86b7c8cfd02a6ee09061873e00	6	god_conf	conf	God I thought apples were in the sunflower family	Rating	14036			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
aba69b86b7c8cfd02a6ee09061873e00	6	god_conf	conf	God I thought apples were in the sunflower family	Rating	19495			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
aba69b86b7c8cfd02a6ee09061873e00	78	oh_decl	conf	Oh I've never heard that before	Scenario						They had never heard something before.
